SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1581859,105915,Revolving loans,2250,45000,45000,,45000,WEDNESDAY,14,Y,1,,,,XAP,Refused,-308,XNA,LIMIT,Unaccompanied,Refreshed,XNA,Cards,walk-in,Country-wide,50,Connectivity,0,XNA,Card Street,,,,,,
2478623,313561,Consumer loans,16855.65,81810,86130,0,81810,FRIDAY,16,Y,1,0,,,XAP,Approved,-1029,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,200,Consumer electronics,6,high,POS household with interest,365243,-998,-848,-848,-845,0
2091687,352408,Cash loans,26774.1,495000,553806,,495000,SUNDAY,9,Y,1,,,,XNA,Refused,-32,XNA,HC,Family,Repeater,XNA,Cash,x-sell,Stone,200,Consumer electronics,36,middle,Cash X-Sell: middle,,,,,,
2524156,443195,Cash loans,7606.125,112500,112500,0,112500,FRIDAY,7,Y,1,0,,,XNA,Approved,-2388,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,24,high,Cash Street: high,365243,-2358,-1668,-1698,-1693,0
2368405,155370,Consumer loans,5007.285,39042,42907.5,0,39042,MONDAY,10,Y,1,0,,,XAP,Approved,-2307,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,61,Connectivity,12,high,POS mobile with interest,365243,-2276,-1946,-1946,-1944,1
2120312,323416,Consumer loans,6632.37,63621,61015.5,8100,63621,THURSDAY,15,Y,1,0.127636151,,,XAP,Approved,-2580,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Regional / Local,15,Connectivity,12,high,POS mobile with interest,365243,-2549,-2219,-2219,-2213,1
2371781,137051,Consumer loans,13519.89,112459.14,109561.5,11249.64,112459.14,MONDAY,18,Y,1,0.101413501,,,XAP,Approved,-2313,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Country-wide,1503,Consumer electronics,10,middle,POS household with interest,365243,-2260,-1990,-2170,-2153,0
1834875,395307,Revolving loans,,0,0,,,SATURDAY,15,Y,1,,,,XAP,Canceled,-213,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1275784,343957,Cash loans,,0,0,,,SUNDAY,11,Y,1,,,,XNA,Canceled,-532,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1027195,286895,Consumer loans,11051.28,117000,117000,0,117000,TUESDAY,12,Y,1,0,,,XAP,Approved,-889,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,1000,Furniture,12,low_normal,POS industry with interest,365243,-858,-528,-528,-520,0
2605376,411276,Cash loans,5674.5,45000,54103.5,,45000,SATURDAY,12,Y,1,,,,XNA,Approved,-711,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),100,XNA,12,middle,Cash X-Sell: middle,365243,-681,-351,-351,-346,1
1527905,268880,Cash loans,,0,0,,,FRIDAY,8,Y,1,,,,XNA,Canceled,-445,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2793811,139978,Cash loans,11330.28,229500,302206.5,,229500,THURSDAY,8,Y,1,,,,Repairs,Refused,-33,Cash through the bank,SCOFR,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,low_action,Cash Street: low,,,,,,
2036767,159610,Cash loans,14585.895,135000,182956.5,,135000,SATURDAY,10,Y,1,,,,Repairs,Refused,-492,Cash through the bank,LIMIT,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24,high,Cash Street: high,,,,,,
1182518,433233,Consumer loans,5226.57,125505.9,112158,13347.9,125505.9,MONDAY,17,Y,1,0.115827834,,,XAP,Approved,-2698,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,960,Consumer electronics,24,low_action,POS household without interest,365243,-2667,-1977,-1977,-1971,0
1053449,454548,Consumer loans,13069.215,44406,45873,0,44406,SATURDAY,13,Y,1,0,,,XAP,Approved,-2496,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,960,Consumer electronics,4,high,POS household with interest,365243,-2455,-2365,-2365,-2348,1
1028290,230321,Consumer loans,3209.4,32971.5,30550.5,6597,32971.5,SATURDAY,17,Y,1,0.193410936,,,XAP,Approved,-330,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,800,Consumer electronics,12,middle,POS household with interest,365243,-300,30,365243,365243,1
1078540,279029,Consumer loans,4545.72,48802.5,43920,4882.5,48802.5,THURSDAY,12,Y,1,0.108959303,,,XAP,Approved,-2021,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Stone,20,Consumer electronics,12,middle,POS household with interest,365243,-1986,-1656,-1656,-1633,0
1373426,349464,Consumer loans,5736.96,69436.71,55548,13888.71,69436.71,SUNDAY,15,Y,1,0.217839638,,,XAP,Refused,-164,Cash through the bank,HC,Unaccompanied,Repeater,Construction Materials,POS,XNA,Regional / Local,150,Construction,12,middle,POS industry with interest,,,,,,
1976364,413934,Consumer loans,8297.505,199687.5,179716.5,19971,199687.5,THURSDAY,13,Y,1,0.108921362,,,XAP,Approved,-406,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Regional / Local,150,Construction,36,middle,POS industry with interest,365243,-375,675,-165,-158,0
2040274,197626,Consumer loans,9373.185,67126.5,48564,22126.5,67126.5,THURSDAY,19,Y,1,0.340891209,,,XAP,Approved,-35,Cash through the bank,XAP,Unaccompanied,Repeater,Jewelry,POS,XNA,Country-wide,50,Jewelry,6,middle,POS other with interest,365243,-5,145,365243,365243,1
1095412,206765,Cash loans,13095.45,229500,309073.5,,229500,MONDAY,14,Y,1,,,,XNA,Refused,-194,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,36,low_normal,Cash X-Sell: low,,,,,,
1991401,308325,Consumer loans,9189.09,120600,82251,45000,120600,MONDAY,15,Y,1,0.385137177,,,XAP,Approved,-462,Cash through the bank,XAP,Unaccompanied,Repeater,Vehicles,POS,XNA,Stone,100,Auto technology,10,low_normal,POS other with interest,365243,-431,-161,-161,-155,0
1912691,365415,Cash loans,5693.085,45000,47970,,45000,FRIDAY,10,Y,1,,,,Repairs,Approved,-529,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),4,XNA,12,high,Cash Street: high,365243,-499,-169,-199,-191,1
2373885,358186,Cash loans,17818.02,310500,344110.5,,310500,FRIDAY,15,Y,1,,,,XNA,Approved,-460,Cash through the bank,XAP,Family,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,24,low_normal,Cash X-Sell: low,365243,-430,260,365243,365243,1
2543602,381168,Consumer loans,,34035.75,34035.75,0,34035.75,SATURDAY,13,Y,1,0,,,XAP,Unused offer,-777,Cash through the bank,CLIENT,,Refreshed,Mobile,XNA,XNA,Country-wide,45,Connectivity,,XNA,POS mobile with interest,,,,,,
1112796,163998,Consumer loans,18903.915,118341,132399,0,118341,TUESDAY,12,Y,1,0,,,XAP,Approved,-298,XNA,XAP,Family,Repeater,Construction Materials,POS,XNA,Stone,900,Construction,8,middle,POS industry with interest,365243,-241,-31,-61,-55,0
1610828,322360,Cash loans,20983.995,180000,191880,0,180000,MONDAY,9,Y,1,0,,,XNA,Approved,-2338,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12,high,Cash Street: high,365243,-2308,-1978,-1978,-1611,1
2778584,273378,Consumer loans,40072.59,364230,364230,0,364230,TUESDAY,15,Y,1,0,,,XAP,Approved,-704,Cash through the bank,XAP,"Spouse, partner",New,Homewares,POS,XNA,Regional / Local,36,Clothing,10,low_normal,POS other with interest,365243,-670,-400,-400,-398,0
2252136,223993,Consumer loans,,34011.675,34011.675,0,34011.675,THURSDAY,13,Y,1,0,,,XAP,Refused,-1048,Cash through the bank,HC,,Repeater,Mobile,XNA,XNA,Country-wide,76,Connectivity,,XNA,POS mobile with interest,,,,,,
1598252,336199,Consumer loans,4203.945,52065,41652,10413,52065,SATURDAY,18,Y,1,0.217818182,,,XAP,Approved,-388,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,12,middle,POS mobile with interest,365243,-357,-27,-297,-289,0
1035336,449061,Consumer loans,2937.87,18954,18180,1899,18954,SUNDAY,14,Y,1,0.103002323,,,XAP,Approved,-1524,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,8,high,POS mobile with interest,365243,-1491,-1281,-1281,-1272,0
1724113,133066,Consumer loans,10925.505,51259.5,41004,10255.5,51259.5,TUESDAY,15,Y,1,0.21789467,,,XAP,Approved,-785,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,4,middle,POS mobile without interest,365243,-753,-663,-663,-652,0
2286500,300401,Consumer loans,14160.375,116460,116460,0,116460,WEDNESDAY,8,Y,1,0,,,XAP,Approved,-276,XNA,XAP,,Repeater,Mobile,POS,XNA,Regional / Local,30,Connectivity,12,high,POS mobile with interest,365243,365243,348,365243,365243,0
2218168,336216,Consumer loans,4853.88,47034,52002,0,47034,WEDNESDAY,11,Y,1,0,,,XAP,Approved,-799,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Stone,70,Consumer electronics,12,low_normal,POS household with interest,365243,-768,-438,-438,-431,0
2277581,134010,Consumer loans,3562.83,18540,17473.5,1890,18540,SUNDAY,13,Y,1,0.106302157,,,XAP,Approved,-1832,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,45,Connectivity,6,high,POS mobile with interest,365243,-1793,-1643,-1643,-1636,0
1255904,320242,Cash loans,32908.995,693000,912541.5,,693000,FRIDAY,10,Y,1,,,,XNA,Approved,-119,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_normal,Cash X-Sell: low,,,,,,
1765146,261733,Cash loans,21670.92,328500,389205,,328500,MONDAY,9,Y,1,,,,XNA,Approved,-365,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,high,Cash X-Sell: high,365243,-335,1075,365243,365243,1
2627285,219469,Cash loans,23567.85,229500,241920,,229500,FRIDAY,12,Y,1,,,,Journey,Approved,-920,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,low_normal,Cash X-Sell: low,365243,-890,-560,-650,-631,1
2203301,377067,Cash loans,39324.645,1053000,1344892.5,,1053000,TUESDAY,9,Y,1,,,,XNA,Approved,-43,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,,,,,,
2825666,135075,Cash loans,,0,0,,,FRIDAY,13,Y,1,,,,XNA,Canceled,-60,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1625938,310539,Revolving loans,,0,0,,,TUESDAY,16,Y,1,,,,XAP,Canceled,-269,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2442834,155635,Cash loans,,0,0,,,FRIDAY,11,Y,1,,,,XNA,Canceled,-79,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2152923,168628,Cash loans,74038.23,855000,892242,,855000,TUESDAY,19,Y,1,,,,XNA,Approved,-584,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,high,Cash X-Sell: high,,,,,,
1808641,154529,Revolving loans,,0,0,,,SATURDAY,16,Y,1,,,,XAP,Canceled,-251,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1072778,153188,Cash loans,,0,0,,,MONDAY,19,Y,1,,,,XNA,Canceled,-266,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2033482,350842,Cash loans,28907.415,270000,296730,,270000,TUESDAY,13,Y,1,,,,XNA,Approved,-310,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,low_normal,Cash X-Sell: low,365243,-280,50,365243,365243,1
1048630,223184,Cash loans,,0,0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-352,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1541874,157041,Consumer loans,,51246,51246,0,51246,SUNDAY,11,Y,1,0,,,XAP,Unused offer,-288,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,40,Connectivity,,XNA,POS mobile with interest,,,,,,
2028925,372533,Consumer loans,7296.255,63445.5,63445.5,0,63445.5,SUNDAY,10,Y,1,0,,,XAP,Approved,-410,Cash through the bank,XAP,,Refreshed,Audio/Video,POS,XNA,Regional / Local,100,Consumer electronics,10,middle,POS household with interest,365243,-379,-109,-109,-102,0
1191855,425963,Consumer loans,10925.505,51259.5,41004,10255.5,51259.5,THURSDAY,10,Y,1,0.21789467,,,XAP,Approved,-1205,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,35,Connectivity,4,middle,POS mobile without interest,365243,-1163,-1073,-1073,-1069,0
1360678,293334,Consumer loans,6378.75,112500,112500,0,112500,TUESDAY,12,Y,1,0,,,XAP,Approved,-789,XNA,XAP,Unaccompanied,Refreshed,Construction Materials,POS,XNA,Stone,10,Construction,24,middle,POS industry with interest,365243,-758,-68,-61,-56,0
1486399,416260,Consumer loans,5845.905,51469.65,51469.65,0,51469.65,SATURDAY,21,Y,1,0,,,XAP,Approved,-89,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,33,Connectivity,10,low_normal,POS mobile without interest,365243,-50,220,365243,365243,0
2829509,130429,Consumer loans,8558.595,65376,61029,9000,65376,MONDAY,18,Y,1,0.139967987,,,XAP,Approved,-1408,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,57,Connectivity,10,high,POS mobile with interest,365243,-1377,-1107,-1107,-1101,0
2029849,380539,Cash loans,18982.935,90000,92970,,90000,WEDNESDAY,15,Y,1,,,,Purchase of electronic equipment,Approved,-611,XNA,XAP,Other_A,Refreshed,XNA,Cash,walk-in,Country-wide,57,Connectivity,6,high,Cash Street: high,365243,-581,-431,-521,-516,1
1766797,144040,Consumer loans,11381.13,53394.75,42714,10680.75,53394.75,WEDNESDAY,10,Y,1,0.217854896,,,XAP,Approved,-952,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,5,Connectivity,4,middle,POS mobile without interest,365243,-915,-825,-825,-821,0
1490462,449030,Revolving loans,9000,0,180000,,,SUNDAY,13,Y,1,,,,XAP,Approved,-691,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,232,Consumer electronics,0,XNA,Card X-Sell,-579,-555,365243,-494,365243,0
2366052,121849,Consumer loans,7813.485,58468.5,64255.5,0,58468.5,FRIDAY,16,Y,1,0,,,XAP,Approved,-1813,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,232,Consumer electronics,12,high,POS household with interest,365243,-1781,-1451,-1451,-1447,0
2134880,402346,Consumer loans,2155.275,21555,19399.5,2155.5,21555,FRIDAY,14,Y,1,0.108909091,,,XAP,Approved,-2511,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,232,Consumer electronics,10,low_normal,POS household without interest,365243,-2473,-2203,-2293,-2285,0
2011047,155779,Consumer loans,7032.6,65565,64638,6750,65565,THURSDAY,10,Y,1,0.102977582,,,XAP,Approved,-1449,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,232,Consumer electronics,12,high,POS household with interest,365243,-1418,-1088,-1088,-1082,0
1487194,423908,Consumer loans,8965.395,110007,129370.5,0,110007,SUNDAY,18,Y,1,0,,,XAP,Approved,-27,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,3000,Consumer electronics,20,middle,POS household with interest,365243,365243,573,365243,365243,1
2240087,434717,Consumer loans,4252.23,26811,26811,0,26811,SUNDAY,19,Y,1,0,,,XAP,Approved,-2385,Cash through the bank,XAP,Children,New,Consumer Electronics,POS,XNA,Country-wide,3000,Consumer electronics,8,high,POS household with interest,,,,,,
2146151,161415,Consumer loans,8044.11,48464.55,48460.5,4.05,48464.55,FRIDAY,11,Y,1,9.10E-05,,,XAP,Refused,-2287,Cash through the bank,HC,Unaccompanied,Repeater,Audio/Video,POS,XNA,Stone,79,Consumer electronics,8,high,POS household with interest,,,,,,
1894885,287361,Cash loans,31573.8,540000,540000,,540000,SATURDAY,10,Y,1,,,,XNA,Approved,-567,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Regional / Local,1000,Consumer electronics,24,middle,Cash X-Sell: middle,365243,-537,153,365243,365243,0
1166363,143116,Consumer loans,2882.52,39820.5,49284,0,39820.5,MONDAY,12,Y,1,0,,,XAP,Refused,-87,Cash through the bank,HC,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,1000,Consumer electronics,24,low_normal,POS household with interest,,,,,,
2240107,323651,Revolving loans,13500,0,270000,,,TUESDAY,12,Y,1,,,,XAP,Approved,-650,XNA,XAP,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),5,XNA,0,XNA,Card X-Sell,-603,-577,365243,365243,365243,0
2139354,388401,Revolving loans,29250,0,585000,,,THURSDAY,15,N,1,,,,XAP,Refused,-608,XNA,HC,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),5,XNA,0,XNA,Card X-Sell,,,,,,
1418240,407209,Consumer loans,11453.31,91539,99594,0,91539,MONDAY,17,Y,1,0,,,XAP,Approved,-1080,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Regional / Local,1169,Consumer electronics,10,middle,POS household with interest,365243,-1049,-779,-779,-772,0
1214322,328754,Consumer loans,18015.39,178335,178335,0,178335,SATURDAY,14,Y,1,0,,,XAP,Approved,-917,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,1169,Consumer electronics,12,middle,POS household with interest,365243,-886,-556,-616,-608,0
2088404,141914,Consumer loans,9767.79,86287.5,95400,0,86287.5,SUNDAY,12,Y,1,0,,,XAP,Approved,-870,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Regional / Local,1169,Consumer electronics,12,middle,POS household with interest,365243,-839,-509,-539,-527,0
1462526,239145,Consumer loans,10585.935,97803,95283,9783,97803,SUNDAY,16,Y,1,0.101408413,,,XAP,Approved,-1885,XNA,XAP,Family,New,Computers,POS,XNA,Regional / Local,674,Consumer electronics,10,low_normal,POS household with interest,365243,-1854,-1584,-1584,-1577,0
1846858,196754,Consumer loans,17686.26,163525.5,158017.5,16353,163525.5,SUNDAY,14,Y,1,0.102138284,,,XAP,Approved,-1475,XNA,XAP,Family,Repeater,Computers,POS,XNA,Regional / Local,674,Consumer electronics,10,low_normal,POS household with interest,365243,-1444,-1174,-1204,-1202,0
2760911,217003,Consumer loans,14102.235,125955,124578,12600,125955,FRIDAY,15,Y,1,0.100034593,,,XAP,Approved,-2031,XNA,XAP,Family,Repeater,Audio/Video,POS,XNA,Regional / Local,674,Consumer electronics,12,high,POS household with interest,365243,-2000,-1670,-1670,-1665,0
1330540,190634,Consumer loans,9020.655,65205,74146.5,6520.5,65205,MONDAY,9,Y,1,0.088033735,,,XAP,Approved,-1878,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,1880,Consumer electronics,12,high,POS household with interest,365243,-1847,-1517,-1547,-1542,0
1684165,394962,Consumer loans,22073.22,193455,193455,0,193455,TUESDAY,13,Y,1,0,,,XAP,Approved,-2524,XNA,XAP,Children,New,Computers,POS,XNA,Country-wide,1880,Consumer electronics,12,high,POS household with interest,365243,-2493,-2163,-2163,-2155,0
2717566,372277,Cash loans,13472.73,67500,69727.5,0,67500,FRIDAY,12,Y,1,0,,,XNA,Approved,-2267,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,6,high,Cash Street: high,365243,-2237,-2087,-2087,-2076,1
1445481,389236,Cash loans,16591.5,135000,135000,0,135000,WEDNESDAY,16,Y,1,0,,,XNA,Approved,-2794,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,10,Consumer electronics,10,middle,Cash Street: middle,365243,-2764,-2494,-2494,-2489,0
1680090,144062,Consumer loans,11372.67,100300.5,85252.5,15048,100300.5,FRIDAY,10,Y,1,0.163395397,,,XAP,Refused,-2868,Cash through the bank,SCO,,Repeater,XNA,POS,XNA,Country-wide,19,Connectivity,10,high,POS mobile with interest,,,,,,
1956180,169385,Consumer loans,12564.9,110626.02,110626.02,0,110626.02,FRIDAY,12,Y,1,0,,,XAP,Approved,-559,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,34,Connectivity,10,low_normal,POS mobile without interest,365243,-517,-247,-277,-270,0
2405261,215837,Revolving loans,2250,45000,45000,,45000,SATURDAY,15,Y,1,,,,XAP,Approved,-424,XNA,XAP,Family,Refreshed,XNA,Cards,walk-in,Country-wide,15,Connectivity,0,XNA,Card Street,-296,-231,365243,365243,365243,0
1636555,253690,Consumer loans,5666.805,47115,46602,4711.5,47115,TUESDAY,12,Y,1,0.099998087,,,XAP,Approved,-1814,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,358,Consumer electronics,12,high,POS household with interest,365243,-1783,-1453,-1453,-1445,0
2283315,102649,Consumer loans,12540.6,60423.255,63414,1.755,60423.255,SUNDAY,15,Y,1,3.01E-05,,,XAP,Approved,-1452,Cash through the bank,XAP,Unaccompanied,New,Construction Materials,POS,XNA,Stone,463,Construction,6,high,POS industry with interest,365243,-1421,-1271,-1271,-1262,0
1354762,214927,Consumer loans,10687.725,88785.9,88474.5,8879.4,88785.9,TUESDAY,14,Y,1,0.099333194,,,XAP,Approved,-2659,Cash through the bank,XAP,Children,New,Computers,POS,XNA,Stone,70,Consumer electronics,12,high,POS household with interest,365243,-2598,-2268,-2268,-2255,1
1024290,303067,Consumer loans,2690.235,24480,24214.5,2448,24480,WEDNESDAY,13,Y,1,0.09999417,,,XAP,Approved,-1706,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,35,Connectivity,12,high,POS mobile with interest,365243,-1669,-1339,-1339,-1317,0
2357836,342771,Consumer loans,3836.97,25272,27774,0,25272,THURSDAY,11,Y,1,0,,,XAP,Approved,-111,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,23,Connectivity,10,high,POS mobile with interest,365243,-81,189,365243,365243,1
1482288,407050,Consumer loans,9513.675,101925,101925,0,101925,WEDNESDAY,14,Y,1,0,,,XAP,Approved,-876,XNA,XAP,,New,Construction Materials,POS,XNA,Stone,41,Construction,12,low_normal,POS industry with interest,365243,-839,-509,-509,-466,0
2179257,332382,Consumer loans,5350.815,47110.5,47110.5,0,47110.5,SATURDAY,16,Y,1,0,,,XAP,Approved,-342,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,10,low_normal,POS mobile without interest,365243,-299,-29,-89,-82,0
1360197,321342,Consumer loans,7757.415,58392,65331,0,58392,THURSDAY,18,Y,1,0,,,XAP,Approved,-14,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,12,high,POS mobile with interest,365243,365243,351,365243,365243,0
2602998,204082,Cash loans,,450000,450000,0,450000,MONDAY,17,Y,1,0,,,XNA,Refused,-368,XNA,HC,,Repeater,XNA,XNA,XNA,Country-wide,60,Connectivity,,XNA,Cash,,,,,,
1896264,258070,Consumer loans,5781.915,57825,52042.5,5782.5,57825,THURSDAY,8,Y,1,0.108909091,,,XAP,Approved,-2830,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Regional / Local,150,Connectivity,10,low_normal,POS mobile with interest,365243,-2799,-2529,-2529,-2526,0
1183636,395562,Consumer loans,71390.295,268659,274567.5,0,268659,TUESDAY,15,Y,1,0,,,XAP,Approved,-519,XNA,XAP,,New,Construction Materials,POS,XNA,Stone,30,Construction,4,low_action,POS industry with interest,365243,-487,-397,-397,-395,0
1846315,231007,Consumer loans,3879.9,35955,32359.5,3595.5,35955,THURSDAY,13,Y,1,0.108909091,,,XAP,Approved,-1380,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Stone,6,Connectivity,12,high,POS mobile with interest,365243,-1345,-1015,-1015,-1012,0
2799266,252905,Consumer loans,6693.3,65205,71662.5,0,65205,FRIDAY,13,Y,1,0,,,XAP,Refused,-1459,Cash through the bank,LIMIT,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,5,Consumer electronics,12,low_normal,POS household with interest,,,,,,
2155032,286412,Consumer loans,18372.195,142632,155182.5,0,142632,FRIDAY,11,Y,1,0,,,XAP,Approved,-244,XNA,XAP,Unaccompanied,Refreshed,Furniture,POS,XNA,Regional / Local,70,Furniture,10,middle,POS industry with interest,365243,-209,61,365243,365243,0
1715858,354389,Consumer loans,4103.1,37341,36931.5,3735,37341,SATURDAY,13,Y,1,0.100027161,,,XAP,Approved,-2244,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,12,high,POS mobile with interest,365243,-2213,-1883,-1973,-1970,1
2123041,418997,Consumer loans,15395.625,103286.565,94284,9002.565,103286.565,SATURDAY,9,Y,1,0.094926302,,,XAP,Approved,-525,XNA,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,50,Consumer electronics,8,high,POS household with interest,365243,-492,-282,-282,-279,0
2454123,200956,Consumer loans,5372.595,43767,39388.5,4378.5,43767,SATURDAY,7,Y,1,0.108953882,,,XAP,Approved,-1633,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,32,Connectivity,10,high,POS mobile with interest,365243,-1569,-1299,-1299,-1261,0
2188215,403328,Revolving loans,2250,45000,45000,,45000,THURSDAY,14,Y,1,,,,XAP,Refused,-306,XNA,SCOFR,Unaccompanied,Refreshed,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,,,,,,
